step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
2,CASH_IN,108199.05,C1000288,339231.77,231032.72,C3000288,162749.11,270948.16,0,0
21,DEBIT,135492.41,C1000289,477007.9,341515.49,C3000289,202084.31,337576.72,0,0
12,TRANSFER,140555.65,C1000290,255502.38,114946.73,C3000290,889601.4,1030157.05,0,0
26,DEBIT,191200.41,C1000291,456907.4,265706.99,C3000291,911683.0,1102883.41,0,1
6,TRANSFER,106314.86,C1000292,483906.07,377591.21,C3000292,607879.64,714194.5,0,0
23,DEBIT,80003.94,C1000293,423578.73,343574.79,C3000293,766176.4,846180.34,0,0
4,CASH_IN,190745.35,C1000294,154879.28,154879.28,C3000294,739931.25,930676.6,0,1
23,CASH_IN,128457.84,C1000295,98107.83,98107.83,C3000295,661821.6,790279.44,0,0
11,PAYMENT,59700.26,C1000296,274060.03,214359.77,M2000296,827276.95,886977.21,0,0
24,CASH_OUT,25380.2,C1000297,226507.38,201127.18,C3000297,685406.62,710786.82,0,0
27,DEBIT,168526.64,C1000298,438879.17,270352.53,C3000298,534002.31,702528.95,0,0
17,PAYMENT,72500.1,C1000299,50015.84,50015.84,M2000299,236956.36,309456.46,0,0
6,CASH_OUT,132127.9,C1000300,128870.03,128870.03,C3000300,743888.14,876016.04,0,0
24,DEBIT,94216.2,C1000301,375899.47,281683.27,C3000301,473437.87,567654.07,0,0
5,TRANSFER,39866.06,C1000302,47493.32,7627.26,C3000302,294791.68,334657.74,0,0
20,CASH_OUT,120377.15,C1000303,160382.21,40005.06,C3000303,801946.28,922323.43,0,0
2,CASH_IN,12230.55,C1000304,193577.7,181347.15,C3000304,696713.6,708944.15,0,0
6,PAYMENT,82727.16,C1000305,311296.9,228569.74,M2000305,937339.56,1020066.72,0,0
22,CASH_OUT,109368.33,C1000306,79066.32,79066.32,C3000306,165441.64,274809.97,0,0
11,CASH_OUT,87265.79,C1000307,430302.25,343036.46,C3000307,649189.28,736455.07,0,0
16,CASH_IN,149759.57,C1000308,223771.12,74011.55,C3000308,244239.47,393999.04,0,0
16,DEBIT,165602.2,C1000309,458510.86,292908.66,C3000309,903582.99,1069185.19,0,0
1,TRANSFER,154271.49,C1000310,233934.96,79663.47,C3000310,99499.41,253770.9,1,0
9,CASH_IN,7858.71,C1000311,137520.13,129661.42,C3000311,656161.81,664020.52,0,0
28,TRANSFER,38906.34,C1000312,70914.41,32008.07,C3000312,791085.72,829992.06,0,0
27,DEBIT,107367.84,C1000313,1872.55,1872.55,C3000313,354917.84,462285.68,0,0
6,CASH_OUT,186970.93,C1000314,266078.74,79107.81,C3000314,954138.08,1141109.01,0,0
16,TRANSFER,167007.86,C1000315,53578.35,53578.35,C3000315,850730.68,1017738.54,0,0
29,PAYMENT,168522.65,C1000316,195863.88,27341.23,M2000316,294618.3,463140.95,0,0
3,PAYMENT,60711.32,C1000317,294635.88,233924.56,M2000317,7541.09,68252.41,0,0
20,CASH_IN,85946.63,C1000318,137842.95,51896.32,C3000318,296657.18,382603.81,0,0
28,DEBIT,94194.12,C1000319,87612.15,87612.15,C3000319,281310.47,375504.59,0,0
27,CASH_IN,31558.58,C1000320,387360.81,355802.23,C3000320,889964.61,921523.19,0,0
4,CASH_IN,6310.52,C1000321,473395.59,467085.07,C3000321,967121.18,973431.7,0,0
19,CASH_IN,189385.89,C1000322,50220.21,50220.21,C3000322,70439.99,259825.88,0,0
26,PAYMENT,48218.45,C1000323,77795.16,29576.71,M2000323,471294.83,519513.28,0,0
3,PAYMENT,48065.79,C1000324,480006.33,431940.54,M2000324,548332.0,596397.79,0,0
19,CASH_IN,16767.47,C1000325,18892.11,2124.64,C3000325,92911.66,109679.13,0,0
20,PAYMENT,185708.7,C1000326,488816.17,303107.47,M2000326,377497.71,563206.41,0,0
7,DEBIT,115989.45,C1000327,2322.24,2322.24,C3000327,317082.42,433071.87,0,0
20,CASH_IN,133440.67,C1000328,436834.33,303393.66,C3000328,536056.35,669497.02,0,0
9,PAYMENT,182324.22,C1000329,153662.59,153662.59,M2000329,661190.9,843515.12,0,0
1,TRANSFER,69189.47,C1000330,469294.43,400104.96,C3000330,703485.11,772674.58,0,0
8,CASH_IN,124339.31,C1000331,158472.64,34133.33,C3000331,136755.02,261094.33,0,0
7,CASH_IN,7856.01,C1000332,327153.16,319297.15,C3000332,812947.7,820803.71,0,0
18,DEBIT,37435.83,C1000333,40016.28,2580.45,C3000333,678542.03,715977.86,0,0
8,CASH_OUT,166266.04,C1000334,121164.91,121164.91,C3000334,889074.92,1055340.96,1,0
1,CASH_OUT,153376.99,C1000335,386839.67,233462.68,C3000335,449336.06,602713.05,1,0
11,DEBIT,70193.47,C1000336,264342.93,194149.46,C3000336,893889.76,964083.23,0,0
28,DEBIT,75424.44,C1000337,463984.53,388560.09,C3000337,865774.12,941198.56,0,0
25,DEBIT,106757.53,C1000338,214375.7,107618.17,C3000338,438409.33,545166.86,0,0
25,CASH_OUT,148.18,C1000339,434906.18,434758.0,C3000339,381143.32,381291.5,0,0
18,DEBIT,48324.74,C1000340,224477.72,176152.98,C3000340,932812.01,981136.75,0,0
23,PAYMENT,41725.54,C1000341,489624.14,447898.6,M2000341,715164.73,756890.27,0,0
30,CASH_IN,50171.54,C1000342,479917.19,429745.65,C3000342,928245.35,978416.89,0,0
10,CASH_IN,161200.58,C1000343,164568.35,3367.77,C3000343,796974.78,958175.36,0,0
3,TRANSFER,56006.8,C1000344,442961.84,386955.04,C3000344,609297.44,665304.24,0,0
7,TRANSFER,38385.11,C1000345,423805.69,385420.58,C3000345,115852.78,154237.89,0,0
28,CASH_IN,100902.27,C1000346,105340.2,4437.93,C3000346,291480.67,392382.94,0,0
16,PAYMENT,173142.44,C1000347,312145.2,139002.76,M2000347,968842.41,1141984.85,0,0
26,CASH_OUT,48345.81,C1000348,36341.16,36341.16,C3000348,319422.1,367767.91,0,0
16,CASH_OUT,15799.39,C1000349,418355.36,402555.97,C3000349,93254.87,109054.26,0,0
25,PAYMENT,71345.31,C1000350,87272.94,15927.63,M2000350,707553.36,778898.67,0,0
20,CASH_OUT,149555.6,C1000351,35407.35,35407.35,C3000351,734004.25,883559.85,0,0
28,DEBIT,110183.04,C1000352,200109.55,89926.51,C3000352,285457.72,395640.76,0,0
17,CASH_IN,163376.99,C1000353,288461.07,125084.08,C3000353,297671.98,461048.97,0,0
2,CASH_IN,191922.47,C1000354,427458.48,235536.01,C3000354,468892.99,660815.46,0,1
1,PAYMENT,158553.23,C1000355,487121.26,328568.03,M2000355,21788.95,180342.18,0,0
16,CASH_OUT,120800.24,C1000356,219746.26,98946.02,C3000356,789323.01,910123.25,0,0
30,TRANSFER,98718.98,C1000357,30223.46,30223.46,C3000357,317088.79,415807.77,0,0
12,TRANSFER,8109.81,C1000358,374557.79,366447.98,C3000358,853763.1,861872.91,0,0
5,CASH_OUT,196865.96,C1000359,282586.63,85720.67,C3000359,802630.42,999496.38,0,1
5,TRANSFER,76757.88,C1000360,223945.67,147187.79,C3000360,661402.03,738159.91,0,0
27,PAYMENT,30530.42,C1000361,154634.44,124104.02,M2000361,324874.87,355405.29,0,0
23,PAYMENT,133375.1,C1000362,251199.26,117824.16,M2000362,516316.56,649691.66,0,0
9,CASH_OUT,56929.23,C1000363,169339.8,112410.57,C3000363,444829.26,501758.49,0,0
9,TRANSFER,117197.08,C1000364,378505.93,261308.85,C3000364,338881.89,456078.97,0,0
3,PAYMENT,117394.9,C1000365,271946.85,154551.95,M2000365,848136.29,965531.19,0,0
19,PAYMENT,89201.39,C1000366,438423.89,349222.5,M2000366,483507.07,572708.46,0,0
16,DEBIT,167240.11,C1000367,271771.96,104531.85,C3000367,832723.1,999963.21,0,0
16,DEBIT,53066.92,C1000368,119131.21,66064.29,C3000368,105218.47,158285.39,0,0
3,PAYMENT,89781.66,C1000369,425545.94,335764.28,M2000369,141024.79,230806.45,0,0
20,CASH_OUT,107584.66,C1000370,278609.52,171024.86,C3000370,977320.31,1084904.97,0,0
24,CASH_IN,132758.58,C1000371,103420.52,103420.52,C3000371,587768.46,720527.04,0,0
22,CASH_IN,156815.97,C1000372,311753.9,154937.93,C3000372,509769.67,666585.64,0,0
24,PAYMENT,79021.98,C1000373,178858.38,99836.4,M2000373,523156.06,602178.04,0,0
1,PAYMENT,129244.78,C1000374,422202.81,292958.03,M2000374,215268.77,344513.55,0,0
24,PAYMENT,30207.13,C1000375,226649.87,196442.74,M2000375,718703.95,748911.08,0,0
20,CASH_OUT,186536.36,C1000376,363220.68,176684.32,C3000376,84780.62,271316.98,1,0
11,DEBIT,76673.46,C1000377,47768.1,47768.1,C3000377,573323.71,649997.17,0,0
17,PAYMENT,145931.33,C1000378,198012.17,52080.84,M2000378,570768.8,716700.13,0,0
8,PAYMENT,4166.18,C1000379,491620.72,487454.54,M2000379,914188.42,918354.6,0,0
4,TRANSFER,41116.91,C1000380,404230.14,363113.23,C3000380,526182.81,567299.72,0,0
6,CASH_OUT,97467.8,C1000381,79970.4,79970.4,C3000381,137062.7,234530.5,0,0
8,PAYMENT,175662.67,C1000382,138882.02,138882.02,M2000382,572753.26,748415.93,0,0
20,TRANSFER,105498.3,C1000383,164907.9,59409.6,C3000383,91327.64,196825.94,0,0
30,CASH_IN,185981.11,C1000384,325182.78,139201.67,C3000384,203793.84,389774.95,0,0
3,PAYMENT,96811.0,C1000385,378497.38,281686.38,M2000385,31108.58,127919.58,0,0
16,PAYMENT,98140.77,C1000386,374763.3,276622.53,M2000386,513293.58,611434.35,0,0
30,TRANSFER,24037.38,C1000387,254937.03,230899.65,C3000387,84532.62,108570.0,0,0
25,CASH_OUT,160550.98,C1000388,405410.27,244859.29,C3000388,469394.38,629945.36,1,0
3,PAYMENT,49468.39,C1000389,218539.04,169070.65,M2000389,932945.04,982413.43,0,0
25,CASH_IN,179932.54,C1000390,61940.28,61940.28,C3000390,719761.41,899693.95,0,0
29,PAYMENT,182173.76,C1000391,282220.92,100047.16,M2000391,77411.67,259585.43,0,0
18,CASH_IN,188667.69,C1000392,476150.69,287483.0,C3000392,224209.81,412877.5,0,0
14,DEBIT,104094.07,C1000393,396496.83,292402.76,C3000393,673662.42,777756.49,0,0
18,DEBIT,135451.05,C1000394,289350.32,153899.27,C3000394,894701.86,1030152.91,0,0
2,CASH_IN,155725.32,C1000395,323402.83,167677.51,C3000395,32918.59,188643.91,0,0
22,CASH_OUT,26289.82,C1000396,465281.01,438991.19,C3000396,812451.13,838740.95,0,0
3,PAYMENT,120231.34,C1000397,214171.4,93940.06,M2000397,561813.88,682045.22,0,0
16,PAYMENT,6956.15,C1000398,165697.07,158740.92,M2000398,546091.33,553047.48,0,0
29,DEBIT,99563.46,C1000399,488620.78,389057.32,C3000399,957813.18,1057376.64,0,0
9,CASH_IN,31053.05,C1000400,431721.57,400668.52,C3000400,747644.61,778697.66,0,0
4,PAYMENT,36666.29,C1000401,161521.79,124855.5,M2000401,850118.87,886785.16,0,0
1,PAYMENT,73073.01,C1000402,231890.3,158817.29,M2000402,353995.57,427068.58,0,0
4,CASH_OUT,86544.19,C1000403,207539.06,120994.87,C3000403,554364.04,640908.23,0,0
1,TRANSFER,124672.17,C1000404,74547.84,74547.84,C3000404,615405.68,740077.85,0,0
14,DEBIT,14978.24,C1000405,478909.66,463931.42,C3000405,321583.94,336562.18,0,0
21,DEBIT,100787.98,C1000406,202156.22,101368.24,C3000406,570248.12,671036.1,0,0
16,TRANSFER,36606.76,C1000407,437664.54,401057.78,C3000407,236655.38,273262.14,0,0
20,PAYMENT,114837.64,C1000408,94678.11,94678.11,M2000408,143375.67,258213.31,0,0
24,CASH_OUT,127517.18,C1000409,273935.41,146418.23,C3000409,373970.26,501487.44,0,0
8,CASH_OUT,111386.18,C1000410,11980.69,11980.69,C3000410,739289.63,850675.81,0,0
7,DEBIT,147685.27,C1000411,382110.24,234424.97,C3000411,916187.15,1063872.42,0,0
3,CASH_OUT,67188.29,C1000412,290456.95,223268.66,C3000412,457714.05,524902.34,0,0
17,TRANSFER,153044.81,C1000413,312794.79,159749.98,C3000413,642823.69,795868.5,0,0
1,PAYMENT,86610.14,C1000414,25860.44,25860.44,M2000414,103037.13,189647.27,0,0
16,TRANSFER,96888.48,C1000415,105519.17,8630.69,C3000415,904463.76,1001352.24,0,0
12,CASH_IN,129655.62,C1000416,37165.44,37165.44,C3000416,568604.21,698259.83,0,0
27,DEBIT,3769.84,C1000417,144457.16,140687.32,C3000417,780338.25,784108.09,0,0
19,CASH_OUT,130833.44,C1000418,313719.5,182886.06,C3000418,794441.2,925274.64,0,0
22,CASH_IN,123755.17,C1000419,283092.99,159337.82,C3000419,256480.53,380235.7,0,0
23,CASH_OUT,62038.44,C1000420,306074.91,244036.47,C3000420,529174.45,591212.89,0,0
22,PAYMENT,17250.28,C1000421,274625.64,257375.36,M2000421,960479.75,977730.03,0,0
14,PAYMENT,18278.0,C1000422,136514.4,118236.4,M2000422,89634.54,107912.54,0,0
30,PAYMENT,184652.43,C1000423,122253.75,122253.75,M2000423,683049.9,867702.33,0,0
6,CASH_OUT,137886.94,C1000424,68529.84,68529.84,C3000424,962264.08,1100151.02,0,0
6,CASH_IN,25507.81,C1000425,424535.44,399027.63,C3000425,300577.11,326084.92,0,0
13,PAYMENT,71408.96,C1000426,308239.68,236830.72,M2000426,861447.92,932856.88,0,0
19,CASH_IN,118537.35,C1000427,93255.51,93255.51,C3000427,933657.55,1052194.9,0,0
22,CASH_OUT,167130.78,C1000428,88604.69,88604.69,C3000428,747086.21,914216.99,0,0
8,CASH_IN,8827.82,C1000429,436517.8,427689.98,C3000429,231328.31,240156.13,0,0
27,CASH_OUT,47402.96,C1000430,371365.43,323962.47,C3000430,334000.72,381403.68,0,0
27,CASH_OUT,177960.82,C1000431,329699.54,151738.72,C3000431,35809.29,213770.11,1,0
2,DEBIT,1932.19,C1000432,203432.05,201499.86,C3000432,831453.23,833385.42,0,0
21,CASH_OUT,40359.68,C1000433,130987.78,90628.1,C3000433,849611.19,889970.87,0,0
30,CASH_OUT,191808.93,C1000434,489725.38,297916.45,C3000434,632710.31,824519.24,1,1
1,TRANSFER,122719.03,C1000435,398619.79,275900.76,C3000435,352527.85,475246.88,0,0
28,PAYMENT,52408.11,C1000436,150889.61,98481.5,M2000436,76811.03,129219.14,0,0
15,DEBIT,13491.52,C1000437,423782.4,410290.88,C3000437,753057.61,766549.13,0,0
1,DEBIT,5735.45,C1000438,379465.97,373730.52,C3000438,726526.19,732261.64,0,0
5,DEBIT,49024.54,C1000439,148540.27,99515.73,C3000439,912602.52,961627.06,0,0
28,TRANSFER,176309.02,C1000440,213276.43,36967.41,C3000440,730532.02,906841.04,0,0
29,CASH_OUT,83241.14,C1000441,92976.72,9735.58,C3000441,828694.94,911936.08,0,0
16,PAYMENT,144094.64,C1000442,55526.22,55526.22,M2000442,745954.62,890049.26,0,0
19,CASH_IN,183665.18,C1000443,361381.02,177715.84,C3000443,630687.19,814352.37,0,0
4,CASH_OUT,81667.29,C1000444,133755.93,52088.64,C3000444,426966.39,508633.68,0,0
3,TRANSFER,38336.35,C1000445,410029.68,371693.33,C3000445,902117.31,940453.66,0,0
17,CASH_OUT,103471.87,C1000446,497804.36,394332.49,C3000446,650968.57,754440.44,0,0
17,CASH_OUT,181625.93,C1000447,38309.91,38309.91,C3000447,398355.32,579981.25,0,0
12,TRANSFER,160894.45,C1000448,236517.56,75623.11,C3000448,83469.3,244363.75,1,0
28,DEBIT,13259.39,C1000449,401031.28,387771.89,C3000449,290704.86,303964.25,0,0
30,DEBIT,138545.3,C1000450,394475.45,255930.15,C3000450,543726.73,682272.03,0,0
29,PAYMENT,114422.31,C1000451,379998.58,265576.27,M2000451,275635.37,390057.68,0,0
14,PAYMENT,181501.89,C1000452,174497.47,174497.47,M2000452,221235.35,402737.24,0,0
21,DEBIT,24584.04,C1000453,226926.63,202342.59,C3000453,527393.51,551977.55,0,0
6,CASH_IN,106853.82,C1000454,297484.18,190630.36,C3000454,169820.35,276674.17,0,0
3,CASH_OUT,175904.59,C1000455,486970.29,311065.7,C3000455,800410.06,976314.65,0,0
28,CASH_IN,82063.75,C1000456,163773.64,81709.89,C3000456,484368.15,566431.9,0,0
9,CASH_OUT,96450.78,C1000457,461571.94,365121.16,C3000457,573862.77,670313.55,0,0
5,DEBIT,14185.09,C1000458,134678.46,120493.37,C3000458,147383.27,161568.36,0,0
24,PAYMENT,55700.91,C1000459,494537.23,438836.32,M2000459,324576.34,380277.25,0,0
29,PAYMENT,64968.88,C1000460,335131.84,270162.96,M2000460,410089.68,475058.56,0,0
17,CASH_IN,189029.98,C1000461,231755.74,42725.76,C3000461,808212.83,997242.81,0,0
14,PAYMENT,56605.21,C1000462,306695.21,250090.0,M2000462,770159.52,826764.73,0,0
21,DEBIT,92227.66,C1000463,136265.58,44037.92,C3000463,222977.47,315205.13,0,0
3,CASH_IN,134293.75,C1000464,137086.93,2793.18,C3000464,616179.08,750472.83,0,0
28,CASH_OUT,32520.46,C1000465,56777.27,24256.81,C3000465,243456.36,275976.82,0,0
1,PAYMENT,97339.83,C1000466,57025.15,57025.15,M2000466,988247.16,1085586.99,0,0
20,TRANSFER,147733.95,C1000467,173835.87,26101.92,C3000467,952123.88,1099857.83,0,0
29,PAYMENT,173384.36,C1000468,381427.74,208043.38,M2000468,563264.72,736649.08,0,0
21,CASH_OUT,125289.23,C1000469,303985.58,178696.35,C3000469,698902.57,824191.8,0,0
23,CASH_IN,133843.8,C1000470,51292.28,51292.28,C3000470,801430.38,935274.18,0,0
1,CASH_OUT,25344.07,C1000471,426118.26,400774.19,C3000471,720998.42,746342.49,0,0
3,TRANSFER,189160.72,C1000472,300683.81,111523.09,C3000472,699828.69,888989.41,0,0
18,DEBIT,26601.56,C1000473,480427.79,453826.23,C3000473,958554.01,985155.57,0,0
25,PAYMENT,154957.12,C1000474,335092.73,180135.61,M2000474,596456.11,751413.23,0,0
10,CASH_IN,53036.78,C1000475,87587.43,34550.65,C3000475,636302.67,689339.45,0,0
22,DEBIT,186725.27,C1000476,236891.68,50166.41,C3000476,849268.75,1035994.02,0,0
26,CASH_OUT,144019.91,C1000477,324248.8,180228.89,C3000477,669890.87,813910.78,0,0
3,CASH_IN,150787.36,C1000478,14132.35,14132.35,C3000478,732932.62,883719.98,0,0
8,DEBIT,43889.93,C1000479,7455.13,7455.13,C3000479,234168.69,278058.62,0,0
14,CASH_IN,88663.69,C1000480,64701.5,64701.5,C3000480,371266.92,459930.61,0,0
24,TRANSFER,123600.86,C1000481,125832.22,2231.36,C3000481,147301.35,270902.21,0,0
18,TRANSFER,154017.73,C1000482,214774.56,60756.83,C3000482,505765.44,659783.17,1,0
15,PAYMENT,20881.48,C1000483,243720.24,222838.76,M2000483,455727.4,476608.88,0,0
22,PAYMENT,192476.83,C1000484,69013.8,69013.8,M2000484,997162.81,1189639.64,0,1
23,TRANSFER,178055.11,C1000485,336695.79,158640.68,C3000485,611208.65,789263.76,1,0
2,CASH_IN,54142.68,C1000486,298069.03,243926.35,C3000486,786444.82,840587.5,0,0
27,TRANSFER,164569.77,C1000487,147232.05,147232.05,C3000487,334014.67,498584.44,1,0
10,PAYMENT,103712.95,C1000488,6829.94,6829.94,M2000488,831545.33,935258.28,0,0
2,TRANSFER,92415.12,C1000489,38823.96,38823.96,C3000489,615084.97,707500.09,0,0
26,TRANSFER,62955.38,C1000490,195847.39,132892.01,C3000490,696992.33,759947.71,0,0
17,CASH_IN,116235.62,C1000491,76987.18,76987.18,C3000491,294430.78,410666.4,0,0
8,DEBIT,146004.83,C1000492,188409.8,42404.97,C3000492,548638.39,694643.22,0,0
1,PAYMENT,82245.49,C1000493,314091.3,231845.81,M2000493,634036.97,716282.46,0,0
9,CASH_IN,125880.92,C1000494,273618.71,147737.79,C3000494,589094.68,714975.6,0,0
11,TRANSFER,139892.65,C1000495,115587.94,115587.94,C3000495,915193.71,1055086.36,0,0
22,TRANSFER,142253.25,C1000496,171911.25,29658.0,C3000496,898272.66,1040525.91,0,0
16,DEBIT,10488.02,C1000497,307015.6,296527.58,C3000497,970984.06,981472.08,0,0
7,PAYMENT,171963.59,C1000498,430427.51,258463.92,M2000498,667428.01,839391.6,0,0
29,PAYMENT,91704.84,C1000499,376606.72,284901.88,M2000499,971914.13,1063618.97,0,0
10,CASH_OUT,52556.97,C1000500,276700.01,224143.04,C3000500,832478.0,885034.97,0,0
23,PAYMENT,48428.73,C1000501,181146.5,132717.77,M2000501,270832.14,319260.87,0,0
26,DEBIT,96654.52,C1000502,182525.64,85871.12,C3000502,427435.67,524090.19,0,0
3,CASH_OUT,177377.62,C1000503,439708.66,262331.04,C3000503,238392.44,415770.06,0,0
18,CASH_OUT,75731.68,C1000504,19621.79,19621.79,C3000504,4197.16,79928.84,0,0
25,TRANSFER,149970.18,C1000505,493991.32,344021.14,C3000505,188048.75,338018.93,0,0
24,TRANSFER,19454.06,C1000506,332187.71,312733.65,C3000506,4060.59,23514.65,0,0
13,PAYMENT,95263.73,C1000507,340568.85,245305.12,M2000507,719838.46,815102.19,0,0
28,CASH_OUT,198338.06,C1000508,18998.92,18998.92,C3000508,425534.3,623872.36,1,1
26,TRANSFER,154110.52,C1000509,302764.64,148654.12,C3000509,312574.73,466685.25,1,0
7,DEBIT,42184.64,C1000510,242389.03,200204.39,C3000510,761720.89,803905.53,0,0
25,TRANSFER,100338.15,C1000511,52889.45,52889.45,C3000511,832486.77,932824.92,0,0
4,TRANSFER,46801.59,C1000512,138961.01,92159.42,C3000512,975299.54,1022101.13,0,0
13,CASH_OUT,81971.23,C1000513,445157.23,363186.0,C3000513,642013.58,723984.81,0,0
20,CASH_OUT,156038.8,C1000514,274994.21,118955.41,C3000514,461528.96,617567.76,1,0
1,CASH_IN,154267.84,C1000515,206708.29,52440.45,C3000515,305264.3,459532.14,0,0
8,DEBIT,45697.27,C1000516,36341.08,36341.08,C3000516,222318.21,268015.48,0,0
14,CASH_OUT,184452.44,C1000517,357060.76,172608.32,C3000517,212925.95,397378.39,1,0
16,PAYMENT,118554.38,C1000518,351425.41,232871.03,M2000518,409189.37,527743.75,0,0
14,DEBIT,76046.87,C1000519,307021.8,230974.93,C3000519,991786.36,1067833.23,0,0
12,DEBIT,100436.92,C1000520,255131.32,154694.4,C3000520,853.7,101290.62,0,0
19,CASH_OUT,121053.74,C1000521,216892.2,95838.46,C3000521,197205.9,318259.64,0,0
23,DEBIT,112022.12,C1000522,296635.55,184613.43,C3000522,188392.98,300415.1,0,0
15,CASH_OUT,97332.37,C1000523,116697.73,19365.36,C3000523,717119.49,814451.86,0,0
28,TRANSFER,101036.07,C1000524,470629.53,369593.46,C3000524,352484.73,453520.8,0,0
2,CASH_IN,35364.74,C1000525,294397.26,259032.52,C3000525,457260.8,492625.54,0,0
2,TRANSFER,162565.31,C1000526,155596.22,155596.22,C3000526,148624.13,311189.44,1,0
23,CASH_OUT,108397.89,C1000527,224839.93,116442.04,C3000527,404997.04,513394.93,0,0
22,CASH_OUT,26302.86,C1000528,402842.39,376539.53,C3000528,103199.81,129502.67,0,0
19,TRANSFER,153254.8,C1000529,80808.03,80808.03,C3000529,533043.29,686298.09,1,0
25,PAYMENT,186495.55,C1000530,146417.81,146417.81,M2000530,97938.37,284433.92,0,0
26,PAYMENT,189466.65,C1000531,339754.01,150287.36,M2000531,790508.38,979975.03,0,0
30,PAYMENT,73866.64,C1000532,157744.6,83877.96,M2000532,566601.72,640468.36,0,0
29,CASH_OUT,27189.82,C1000533,396250.84,369061.02,C3000533,723967.87,751157.69,0,0
22,DEBIT,103728.09,C1000534,65226.74,65226.74,C3000534,418516.39,522244.48,0,0
26,CASH_OUT,22610.58,C1000535,381343.09,358732.51,C3000535,381491.29,404101.87,0,0
26,DEBIT,186804.08,C1000536,34175.86,34175.86,C3000536,98208.89,285012.97,0,0
22,TRANSFER,36797.57,C1000537,6296.31,6296.31,C3000537,523855.61,560653.18,0,0
17,CASH_IN,50627.9,C1000538,449111.76,398483.86,C3000538,514502.16,565130.06,0,0
20,DEBIT,81386.64,C1000539,290669.61,209282.97,C3000539,468102.04,549488.68,0,0
10,PAYMENT,76694.58,C1000540,175913.45,99218.87,M2000540,740518.36,817212.94,0,0
6,CASH_OUT,158953.11,C1000541,116297.32,116297.32,C3000541,832504.4,991457.51,1,0
15,TRANSFER,91317.73,C1000542,308442.89,217125.16,C3000542,750789.67,842107.4,0,0
22,PAYMENT,34236.58,C1000543,254501.09,220264.51,M2000543,143865.74,178102.32,0,0
11,TRANSFER,53515.26,C1000544,495798.89,442283.63,C3000544,622059.51,675574.77,0,0
28,CASH_IN,101871.77,C1000545,491607.99,389736.22,C3000545,80323.11,182194.88,0,0
5,CASH_OUT,29576.04,C1000546,317512.28,287936.24,C3000546,694622.29,724198.33,0,0
1,CASH_OUT,122369.97,C1000547,221435.25,99065.28,C3000547,381839.1,504209.07,0,0
8,CASH_IN,113192.89,C1000548,245570.48,132377.59,C3000548,132498.96,245691.85,0,0
21,CASH_OUT,142968.99,C1000549,341239.53,198270.54,C3000549,862050.86,1005019.85,0,0
28,DEBIT,187547.15,C1000550,50787.27,50787.27,C3000550,614008.34,801555.49,0,0
12,TRANSFER,182459.69,C1000551,164176.04,164176.04,C3000551,354724.97,537184.66,1,0
12,PAYMENT,189220.52,C1000552,37636.12,37636.12,M2000552,30727.18,219947.7,0,0
5,CASH_IN,49018.65,C1000553,36680.38,36680.38,C3000553,537310.26,586328.91,0,0
7,DEBIT,26399.9,C1000554,97919.62,71519.72,C3000554,923225.88,949625.78,0,0
